title,movieId,director_name,actor_2_name,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link
Star Trek IV: The Voyage Home,1376,Leonard Nimoy,Nichelle Nichols,Adventure|Comedy|Sci-Fi,Leonard Nimoy,Star Trek IV: The Voyage Home ,Walter Koenig,alien probe|humpback whales|probe|time travel|whale,http://www.imdb.com/title/tt0092007/?ref_=fn_tt_tt_1
Back to the Future Part II,2011,Robert Zemeckis,Jeffrey Weissman,Adventure|Comedy|Sci-Fi,Lea Thompson,Back to the Future Part II ,Thomas F. Wilson,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1
Howard the Duck,2450,Willard Huyck,Jeffrey Jones,Action|Adventure|Comedy|Romance|Sci-Fi,Lea Thompson,Howard the Duck ,Jordan Prentice,alien|duck|laser|planet|singer,http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1
Galaxy Quest,3175,Dean Parisot,Enrico Colantoni,Adventure|Comedy|Sci-Fi,Alan Rickman,Galaxy Quest ,Robin Sachs,alien|alien race|convention|fan|general,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1
Bill & Ted's Excellent Adventure,4571,Stephen Herek,George Carlin,Adventure|Comedy|Music|Sci-Fi,Keanu Reeves,Bill & Ted's Excellent Adventure ,Al Leong,failing student|high school|payphone|teenager|telephone booth,http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1
Spaced Invaders,5596,Patrick Read Johnson,Royal Dano,Adventure|Comedy|Sci-Fi,Ariana Richards,Spaced Invaders ,Tonya Lee Williams,alien|halloween|killer robot|outer space|wrestler costume,http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1
Paul,84772,Greg Mottola,Nelson Ascencio,Adventure|Comedy|Sci-Fi,Bobby Lee,Paul ,Jeremy Owen,alien|geek|nerd|road trip|ufo,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1
The Jungle Book,137857,Jon Favreau,Bill Murray,Adventure|Drama|Family|Fantasy,Scarlett Johansson,The Jungle Book ,Garry Shandling,fire|jungle|remake|tiger|wolf,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1
The Jungle Book,137857,Jon Favreau,Bill Murray,Adventure|Drama|Family|Fantasy,Scarlett Johansson,The Jungle Book ,Garry Shandling,fire|jungle|remake|tiger|wolf,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1
Robin and Marian,5499,Richard Lester,Denholm Elliott,Adventure|Drama|Romance,Robert Shaw,Robin and Marian ,Nicol Williamson,crusades|friar|robin hood|sheriff|sheriff of nottingham,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1
Blue Crush,5524,John Stockwell,Mika Boorem,Drama|Romance|Sport,Faizon Love,Blue Crush ,Sanoe Lake,bikini|female surfer|sister sister relationship|surfing contest|swimsuit,http://www.imdb.com/title/tt0300532/?ref_=fn_tt_tt_1
Boom Town,25860,Jack Conway,Spencer Tracy,Adventure|Drama|Romance|Western,Hedy Lamarr,Boom Town ,Claudette Colbert,oil|oil field|oil tycoon|partnership|wildcatter,http://www.imdb.com/title/tt0032273/?ref_=fn_tt_tt_1
Agora,74624,Alejandro Amenábar,Ashraf Barhom,Adventure|Drama|History|Romance,Max Minghella,Agora ,Rupert Evans,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1
Tycoon,84961,Richard Wallace,Paul Fix,Adventure|Drama|Romance,Judith Anderson,Tycoon ,Laraine Day,engineer|ethics|mountain|railroad|south america,http://www.imdb.com/title/tt0039927/?ref_=fn_tt_tt_1
Dances with Wolves,590,Kevin Costner,Michael Spears,Adventure|Drama|Western,Mary McDonnell,Dances with Wolves ,Maury Chaykin,friendship|frontier|honor|outpost|soldier,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1
Quigley Down Under,26750,Simon Wincer,Tom Selleck,Action|Adventure|Drama|Romance|Western,Alan Rickman,Quigley Down Under ,Ben Mendelsohn,aborigine|australian|australian aborigine|australian outback|rancher,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1
The Timber,142586,Anthony O'Brien,Maria Doyle Kennedy,Adventure|Drama|Western,James Ransone,The Timber ,Shaun O'Hagan,,http://www.imdb.com/title/tt2215673/?ref_=fn_tt_tt_1
Flubber,1702,Les Mayfield,Jodi Benson,Comedy|Family|Sci-Fi,Robin Williams,Flubber ,Sam Lloyd,college|flubber|flying rubber|professor|wedding,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1
Stuart Little,3157,Rob Minkoff,Nathan Lane,Adventure|Comedy|Family|Fantasy,Chazz Palminteri,Stuart Little ,Jeffrey Jones,box office hit|cat|first part|mouse|orphanage,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1
Like Mike,5458,John Schultz,Robert Forster,Comedy|Family|Fantasy|Sport,Brenda Song,Like Mike ,Anne Meara,basketball|lightning|nba|orphanage|shoe,http://www.imdb.com/title/tt0308506/?ref_=fn_tt_tt_1
Elf,6936,Jon Favreau,Zooey Deschanel,Comedy|Family|Fantasy|Romance,Peter Dinklage,Elf ,Will Ferrell,baby|christmas spirit|elf|new york city|north pole,http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1
Nanny McPhee,43560,Kirk Jones,Kelly Macdonald,Comedy|Family|Fantasy,Colin Firth,Nanny McPhee ,Imelda Staunton,father|governess|magic|nanny|widower,http://www.imdb.com/title/tt0396752/?ref_=fn_tt_tt_1
Aquamarine,44225,Elizabeth Allen Rosenbaum,Joanna 'JoJo' Levesque,Comedy|Family|Fantasy|Romance,Tammin Sursok,Aquamarine ,Dichen Lachman,beach|love|mermaid|storm|swimming,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1
Zero Effect,1845,Jake Kasdan,Ryan O'Neal,Comedy|Crime|Drama|Mystery|Thriller,Kim Dickens,Zero Effect ,Angela Featherstone,blackmail|client|private detective|private investigator|tycoon,http://www.imdb.com/title/tt0120906/?ref_=fn_tt_tt_1
The Sound and the Shadow,161082,Justin Paul Miller,Jennifer Landa,Comedy|Mystery|Thriller,Mary Kate Wiles,The Sound and the Shadow ,Felix Avitia,,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1
Da Sweet Blood of Jesus,132422,Spike Lee,Elvis Nolasco,Comedy|Romance|Thriller,Rami Malek,Da Sweet Blood of Jesus ,Felicia Pearson,horror movie remake|remake|undead|undead sex|undead sexuality,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1
Silent Hill,45081,Christophe Gans,Deborah Kara Unger,Adventure|Horror|Mystery,Radha Mitchell,Silent Hill ,Alice Krige,gothic|police|police officer|silent hill|sleepwalking,http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1
Insidious,85788,James Wan,Barbara Hershey,Fantasy|Horror|Mystery|Thriller,Lin Shaye,Insidious ,Philip Friedman,baby|boy|coma|demon|house,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1
Insidious: Chapter 3,122884,Leigh Whannell,Hayley Kiyoko,Fantasy|Horror|Thriller,Lin Shaye,Insidious: Chapter 3 ,Leigh Whannell,demon|possession|psychic|supernatural|teenager,http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1
I Know What You Did Last Summer,1644,Jim Gillespie,Sarah Michelle Gellar,Horror|Mystery|Thriller,Muse Watson,I Know What You Did Last Summer ,Anne Heche,beach|corpse|fourth of july|overalls|revenge,http://www.imdb.com/title/tt0119345/?ref_=fn_tt_tt_1
I Still Know What You Did Last Summer,2338,Danny Cannon,Mekhi Phifer,Horror|Mystery,Muse Watson,I Still Know What You Did Last Summer ,Bill Cobbs,bahamas|fisherman|hook|island|roommate,http://www.imdb.com/title/tt0130018/?ref_=fn_tt_tt_1
Stir of Echoes,2841,David Koepp,Kathryn Erbe,Horror|Mystery|Thriller,Illeana Douglas,Stir of Echoes ,Lusia Strus,disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1
Witchboard,8855,Kevin Tenney,Tawny Kitaen,Horror|Mystery|Thriller,Kathleen Wilhoite,Witchboard ,Rose Marie,evil spirit|hatchet|ouija|ouija board|psychopathic killer,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1
Final Destination 3,43679,James Wong,Gina Holden,Horror,Chelan Simmons,Final Destination 3 ,Crystal Lowe,amusement park|death|fate|premonition|roller coaster,http://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1
One Missed Call,57520,Eric Valette,Jason Beghe,Horror|Mystery,Johnny Lewis,One Missed Call ,Margaret Cho,death|lifting someone into the air|telephone|telephone call|voice mail,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1
All the Boys Love Mandy Lane,59738,Jonathan Levine,Michael Welch,Horror,Luke Grimes,All the Boys Love Mandy Lane ,Whitney Able,drugs|female nudity|party|voyeur|voyeurism,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1
Mirrors,61262,Alexandre Aja,Cameron Boyce,Horror|Mystery,Jason Flemyng,Mirrors ,Julian Glover,estranged wife|evil|fire|medication|mirror,http://www.imdb.com/title/tt0790686/?ref_=fn_tt_tt_1
Devil,80846,John Erick Dowdle,Bokeem Woodbine,Horror|Mystery|Thriller,Bojana Novakovic,Devil ,Geoffrey Arend,devil|elevator|hit and run|throat slitting|trapped in an elevator,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1
Chain Letter,84262,Deon Taylor,Betsy Russell,Horror|Thriller,Matt Cohen,Chain Letter ,Noah Segan,blood splatter|chain|murder|mysterious killer|warning,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1
Kill List,89837,Ben Wheatley,Ben Crompton,Crime|Horror|Thriller,MyAnna Buring,Kill List ,Neil Maskell,female full frontal nudity|hitman|knee breaking|male full frontal nudity|sniper,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1
Silent Hill: Revelation 3D,97785,Michael J. Bassett,Deborah Kara Unger,Adventure|Drama|Horror|Mystery|Thriller,Radha Mitchell,Silent Hill: Revelation 3D ,Martin Donovan,18th birthday|alternate reality|introduction|nightmare|on the run,http://www.imdb.com/title/tt0938330/?ref_=fn_tt_tt_1
Texas Chainsaw 3D,99721,John Luessenhop,Keram Malicki-Sánchez,Horror|Thriller,Gunnar Hansen,Texas Chainsaw 3D ,Shaun Sipos,chainsaw|halloween|mansion|massacre|texas,http://www.imdb.com/title/tt1572315/?ref_=fn_tt_tt_1
Unfriended,130636,Levan Gabriadze,Renee Olstead,Horror|Mystery|Thriller,Shelley Hennig,Unfriended ,Heather Sossaman,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1
Sinister 2,140529,Ciarán Foy,James Ransone,Horror|Mystery|Thriller,Laila Haley,Sinister 2 ,Jaden Klein,deputy|farmhouse|nightmare|private investigator|rural,http://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1
District 9,70286,Neill Blomkamp,Jed Brophy,Action|Sci-Fi|Thriller,Sharlto Copley,District 9 ,Jason Cope,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1
Mortal Kombat,44,Paul W.S. Anderson,Cary-Hiroyuki Tagawa,Action|Adventure|Fantasy|Sci-Fi|Thriller,Christopher Lambert,Mortal Kombat ,Bridgette Wilson-Sampras,based on video game|island|mortal kombat|tournament|warrior,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1
Street Fighter,393,Steven E. de Souza,Raul Julia,Action|Adventure|Comedy|Thriller,Ming-Na Wen,Street Fighter ,Kylie Minogue,guile|hostage|ransom|soldier|united nations,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1
Highlander,1275,Russell Mulcahy,Jon Polito,Action|Adventure|Fantasy,Christopher Lambert,Highlander ,Celia Imrie,combat|head cut off|immortal|scotland|swordsman,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1
Conan the Barbarian,1587,John Milius,Mako,Adventure|Fantasy,William Smith,Conan the Barbarian ,Sandahl Bergman,actual animal killed|cult|evil sorcerer|gladiator|warlord,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
Conan the Barbarian,1587,John Milius,Mako,Adventure|Fantasy,William Smith,Conan the Barbarian ,Sandahl Bergman,actual animal killed|cult|evil sorcerer|gladiator|warlord,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
Conan the Barbarian,89190,John Milius,Mako,Adventure|Fantasy,William Smith,Conan the Barbarian ,Sandahl Bergman,actual animal killed|cult|evil sorcerer|gladiator|warlord,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
Conan the Barbarian,89190,John Milius,Mako,Adventure|Fantasy,William Smith,Conan the Barbarian ,Sandahl Bergman,actual animal killed|cult|evil sorcerer|gladiator|warlord,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
Mortal Kombat: Annihilation,1681,John R. Leonetti,Talisa Soto,Action|Adventure|Fantasy|Sci-Fi|Thriller,Brian Thompson,Mortal Kombat: Annihilation ,Robin Shou,alternate reality|battle|martial arts|mortal kombat|warrior,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1
Indiana Jones and the Temple of Doom,2115,Steven Spielberg,Amrish Puri,Action|Adventure,Harrison Ford,Indiana Jones and the Temple of Doom ,Kate Capshaw,children|studio logo segues into film|temple|village|white dinner jacket,http://www.imdb.com/title/tt0087469/?ref_=fn_tt_tt_1
Red Sonja,2373,Richard Fleischer,Brigitte Nielsen,Action|Adventure|Fantasy,Ernie Reyes Jr.,Red Sonja ,Sandahl Bergman,cult film|psychotronic|sword and sorcery|talisman|warrior,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1
Sheena,4985,John Guillermin,Donovan Scott,Adventure|Fantasy,Tanya Roberts,Sheena ,Ted Wass,chimpanzee|elephant|jungle|mercenary|shaman,http://www.imdb.com/title/tt0088103/?ref_=fn_tt_tt_1
Conan the Destroyer,5040,Richard Fleischer,Olivia d'Abo,Action|Adventure|Fantasy,Mako,Conan the Destroyer ,Grace Jones,gods|princess|queen|rescue|wizard,http://www.imdb.com/title/tt0087078/?ref_=fn_tt_tt_1
Reign of Fire,5463,Rob Bowman,Gerard Butler,Action|Adventure|Fantasy|Sci-Fi|Thriller,Christian Bale,Reign of Fire ,Matthew McConaughey,castle|dragon|fire breathing dragon|militia|survival,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1
Pirates of the Caribbean: Dead Man's Chest,45722,Gore Verbinski,Orlando Bloom,Action|Adventure|Fantasy,Johnny Depp,Pirates of the Caribbean: Dead Man's Chest ,Jack Davenport,box office hit|giant squid|heart|liar's dice|monster,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1
Eragon,49649,Stefen Fangmeier,Ed Speleers,Action|Adventure|Family|Fantasy,Djimon Hounsou,Eragon ,Gary Lewis,dragon|dragon rider|fictional war|sword and fantasy|teenage hero,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1
In the Name of the King: A Dungeon Siege Tale,57326,Uwe Boll,Mike Dopud,Action|Adventure|Fantasy|Thriller,Jason Statham,In the Name of the King: A Dungeon Siege Tale ,Tania Saulnier,farmer|king|krug|rescue|wizard,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1
47 Ronin,106491,Carl Rinsch,Cary-Hiroyuki Tagawa,Action|Adventure|Drama|Fantasy,Keanu Reeves,47 Ronin ,Jin Akanishi,box office flop|ronin|samurai|shogun|tournament,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1
Warcraft,122890,Duncan Jones,Callum Rennie,Action|Adventure|Fantasy,Dominic Cooper,Warcraft ,Ruth Negga,based on video game|fictional language|fictional war|orc|sword and sorcery,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1
Dungeons & Dragons: Wrath of the Dragon God,134643,Gerry Lively,Lucy Gaskell,Action|Adventure|Fantasy,Bruce Payne,Dungeons & Dragons: Wrath of the Dragon God ,Steven Elder,combat|helmet|martial arts|medieval times|violence,http://www.imdb.com/title/tt0406728/?ref_=fn_tt_tt_1
The Last Witch Hunter,135532,Breck Eisner,Joseph Gilgun,Action|Adventure|Fantasy,Vin Diesel,The Last Witch Hunter ,Lotte Verbeek,box office flop|burned to death|magic|witch|witch hunter,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1
Hellboy,196223,Guillermo del Toro,Rupert Evans,Action|Fantasy|Horror|Sci-Fi,James Babson,Hellboy ,Brian Steele,assassin|demon|hero|nazi|superhero,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1
Hellboy,7373,Guillermo del Toro,Rupert Evans,Action|Fantasy|Horror|Sci-Fi,James Babson,Hellboy ,Brian Steele,assassin|demon|hero|nazi|superhero,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1
Cutthroat Island,15,Renny Harlin,Frank Langella,Action|Adventure|Comedy,Christopher Masterson,Cutthroat Island ,Matthew Modine,latin|pirate|pirate ship|treasure|treasure map,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1
Red River,7070,Howard Hawks,Walter Brennan,Action|Adventure|Romance|Western,Montgomery Clift,Red River ,Harry Carey Jr.,cattle|cattle drive|cowboy|kansas|texas,http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1
The Legend of Hell's Gate: An American Conspiracy,125249,Tanner Beard,Kevin Alejandro,Action|Adventure|History|Western,William McNamara,The Legend of Hell's Gate: An American Conspiracy ,Glenn Morshower,1800s|doc holliday|robbers|sheriff|texas,http://www.imdb.com/title/tt1220217/?ref_=fn_tt_tt_1
RoboCop,108945,José Padilha,Abbie Cornish,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,Jennifer Ehle,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
RoboCop,108945,José Padilha,Abbie Cornish,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,Jennifer Ehle,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
RoboCop,2985,José Padilha,Abbie Cornish,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,Jennifer Ehle,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
RoboCop,2985,José Padilha,Abbie Cornish,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop ,Jennifer Ehle,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
World War Z,103249,Marc Forster,Brad Pitt,Action|Adventure|Horror|Sci-Fi|Thriller,Peter Capaldi,World War Z ,Mireille Enos,chaos|disease|infection|pandemic|zombie,http://www.imdb.com/title/tt0816711/?ref_=fn_tt_tt_1
Rob Roy,151,Michael Caton-Jones,Jason Flemyng,Adventure|Biography,Liam Neeson,Rob Roy ,Eric Stoltz,18th century|highlands|scotland|sexual cruelty|sword fight,http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1
Henry V,1224,Kenneth Branagh,Derek Jacobi,Action|Biography|Drama|History|Romance|War,Brian Blessed,Henry V ,Danny Webb,battle|battle of agincourt|king|shakespeare play|sword and shield,http://www.imdb.com/title/tt0097499/?ref_=fn_tt_tt_1
Wings,1925,,Tim Daly,Comedy|Drama,Steven Weber,Wings             ,Amy Yasbeck,1990s|brother brother relationship|nantucket island|one word title|sister sister relationship,http://www.imdb.com/title/tt0098948/?ref_=fn_tt_tt_1
Pearl Harbor,4310,Michael Bay,Jaime King,Action|Drama|History|Romance|War,Jennifer Garner,Pearl Harbor ,Mako,air raid|black smoke|japanese military|japanese navy|sunday,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1
Sands of Iwo Jima,8446,Allan Dwan,Richard Jaeckel,Action|Drama|Romance|War,James Brown,Sands of Iwo Jima ,Forrest Tucker,battle|combat|heroic military|sergeant|tarawa,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1
Kingdom of Heaven,33162,Ridley Scott,Orlando Bloom,Action|Adventure|Drama|History|War,Liam Neeson,Kingdom of Heaven ,Philip Glenister,12th century|crusader|jerusalem|knight|medieval times,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1
Passchendaele,66015,Paul Gross,Michael Greyeyes,Drama|History|Romance|War,Landon Liboiron,Passchendaele ,Caroline Dhavernas,battle|canadian armed forces|canadian soldier|directed by star|veteran,http://www.imdb.com/title/tt1092082/?ref_=fn_tt_tt_1
Real Steel,90249,Shawn Levy,Torey Michael Adkins,Action|Drama|Sci-Fi|Sport,Hugh Jackman,Real Steel ,Olga Fonda,arena|boxing|boxing movie|robot|robot battle,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1
Elysium,103253,Neill Blomkamp,Sharlto Copley,Action|Drama|Sci-Fi|Thriller,Matt Damon,Elysium ,Alice Braga,christ figure|class differences|messiah|saviour|social commentary,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1
Babe: Pig in the City,2384,George Miller,Elizabeth Daily,Adventure|Comedy|Drama|Family|Fantasy,Adam Goldberg,Babe: Pig in the City ,Glenne Headly,animal|farm|farmer|hotel|pig,http://www.imdb.com/title/tt0120595/?ref_=fn_tt_tt_1
Mighty Joe Young,2430,Ron Underwood,Mika Boorem,Action|Adventure|Family|Fantasy|Thriller,Charlize Theron,Mighty Joe Young ,David Paymer,animal|california|gorilla|hunter|poacher,http://www.imdb.com/title/tt0120751/?ref_=fn_tt_tt_1
Mighty Joe Young,2429,Ron Underwood,Mika Boorem,Action|Adventure|Family|Fantasy|Thriller,Charlize Theron,Mighty Joe Young ,David Paymer,animal|california|gorilla|hunter|poacher,http://www.imdb.com/title/tt0120751/?ref_=fn_tt_tt_1
The Blue Butterfly,170319,Léa Pool,Marc Donato,Adventure|Drama,William Hurt,The Blue Butterfly ,Raoul Max Trujillo,butterfly|entomologist|morpho butterfly|rain|rain forest,http://www.imdb.com/title/tt0313300/?ref_=fn_tt_tt_1
Monty Python and the Holy Grail,1136,Terry Gilliam,Michael Palin,Adventure|Comedy|Fantasy,Eric Idle,Monty Python and the Holy Grail ,Terry Jones,camelot|holy grail|king arthur|knight|lancelot,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1
